Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7ijzbG8DTHgIweq0WjM1qb,"1nDQX7M3T8BvVi3bdCQyrm","Jest Taki Samotny Dom","Lolcore Of Poland","Indecorum",2015-12-23,207046,27,spotify:user:sattersnap11,2021-12-30T15:06:42Z,"",0.758,0.909,1,-4.536,1,0.138,0.00371,0.387,0.34,0.724,150.029,4
61bwFjzXGG1x2aZsANdLyl,"6PfSUFtkMVoDkx4MQkzOi3,3sklFG9fuDAq3vbIZlkNH6,2Cm6C9PNHioyjRKBfO7n9N","money machine","1000 gecs","100 gecs,Laura Les,Dylan Brady",2019-05-31,114460,69,spotify:user:sattersnap11,2021-12-30T15:07:41Z,"escape room,hyperpop,glitchcore,transpop",0.68,0.659,6,-7.186,1,0.151,0.229,0,0.474,0.75,98.877,4
3Nku6gLNqnwUuq8GLkqyhW,"0SfsnGyD8FpIN4U4WCkBZ5,29zsVzEH33dD5QqxeL8dvy,62RdOEwjfXjFOQpKdufMR7","Great Spirit","Great Spirit","Armin van Buuren,Vini Vici,Hilight Tribe",2016-12-12,215773,64,spotify:user:sattersnap11,2021-12-30T15:08:36Z,"dutch trance,edm,pop dance,progressive house,trance,progressive uplifting trance,didgeridoo,psychedelic trance",0.592,0.911,9,-7.975,1,0.0659,0.00608,0.0123,0.223,0.211,103.517,3
3nuQtzQmhQhux6mksKdoDT,"4RbUYWWjEBb4umwqakOEd3,0caJEGgVuXuSHhhrMCmlkI","Vive La Volta - Sefa Remix","Acid Bomb","Dr. Peacock,Sefa",2018-11-18,164111,47,spotify:user:21pnc2epeoe54qwgaauvhjjva,2021-12-30T15:09:10Z,"frenchcore,tekk,uptempo hardcore",0.422,0.999,11,-1.782,0,0.518,0.0173,0.0253,0.338,0.0777,99.979,4
7mitXLIMCflkhZiD34uEQI,"3sgFRtyBnxXD5ESfmbK4dl,2jLE4BoXHriQ96JagEtiDP,53sIBaVjXQhfH89Vu6nEGh","Party Rock Anthem","Sorry For Party Rocking","LMFAO,Lauren Bennett,GoonRock",2011-01-01,262146,75,spotify:user:sattersnap11,2021-12-30T15:11:05Z,"dance pop,pop rap",0.751,0.736,5,-4.168,0,0.156,0.0206,0,0.265,0.352,130.014,4
0rQDol2Ko2DHzFzLeqH0uz,"0iBTVnJ1Sff92zCDujfvyJ,0QR764k0D36npmTMWx5bft","Jungle Girl","Hulanki","Young Leosia,Żabson",2021-09-23,177324,66,spotify:user:21pnc2epeoe54qwgaauvhjjva,2021-12-30T15:14:27Z,"polish pop,polish hip hop,polish trap",0.975,0.643,2,-6.562,1,0.133,0.158,0.0000458,0.0331,0.478,125.039,4
7GonnnalI2s19OCQO1J7Tf,"0cc6vw3VN8YlIcvr1v7tBL","Kickstart My Heart","Dr. Feelgood","Mötley Crüe",1989,282653,78,spotify:user:sattersnap11,2021-12-30T15:16:53Z,"glam metal,hard rock,metal,rock,sleaze rock",0.359,0.981,7,-3.622,0,0.303,0.00125,0.00236,0.284,0.271,178.98,4
6FmwfLbteUqHfcz10Ab9yY,"1Db5GsIoVWYktPoD2nnPZZ","Dr. Psiquiatra","Que Hago Aquí?","Gloria Trevi",1989-07-05,221600,63,spotify:user:sattersnap11,2021-12-30T15:17:42Z,"latin,latin arena pop,latin pop,mexican pop,ranchera",0.944,0.623,0,-11.456,1,0.112,0.157,0.023,0.292,0.651,131.034,4
2wGHvGPkkzioQCSWCuL3rc,"7oX7rzli18XsB2WFd88oW4","Reset","Reset","Dj Mad Dog",2019-06-26,225600,36,spotify:user:21pnc2epeoe54qwgaauvhjjva,2021-12-30T21:54:38Z,"gabba,happy hardcore,hardcore techno,uptempo hardcore",0.64,0.96,11,-2.082,1,0.123,0.00257,0.131,0.226,0.232,100.05,4
6Sy9BUbgFse0n0LPA5lwy5,"0LhHRmSd1EYM5QdNeNnCoQ","Sandstorm","Before the Storm, Special Edition","Darude",2001-01-01,225493,70,spotify:user:21pnc2epeoe54qwgaauvhjjva,2021-12-30T21:55:49Z,"eurodance,europop,finnish edm,trance",0.528,0.965,11,-7.984,0,0.0465,0.141,0.985,0.0797,0.587,136.065,4
